dong,enrollpet_count,enrollpet_people,source_file,년도,등록주체(시군구),등록 품종수,동물소유자당동물등록수,합계,기준일자,개등록자수,개등록수,고양이등록자수,고양이등록수,자치구명,등록소유자수,동물소유자당등록동물수,해당동의등록대행업체수,데이터기준일,외장형_무선인식(RFID)종류,내장형(RFID),외장형(RFID),인식표,등록주체(기타-2009년이전등록),시군구,내장형,외장형,반려동물총계,품종수,소유자수,개체수(전체),동물소유자수(개),개체수(개),동물소유자수(고양이),개체수(고양이),데이터 기준일자,반려동물수,대행업체,기타(이벤트등),RFID내장형,RFID외장형,동물소유자당,집계기준,동물 등록수
남영동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.0,0.0,0.0,0.0,0.0,0.0,0,0.0
도원동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,353.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동자동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,253.0,0.0,0.0,0.0,0.0,0.0,0,0.0
문배동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,410.0,0.0,0.0,0.0,0.0,0.0,0,0.0
보광동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1509.0,0.0,0.0,0.0,0.0,0.0,0,0.0
산천동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,526.0,0.0,0.0,0.0,0.0,0.0,0,0.0
서계동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,348.0,0.0,0.0,0.0,0.0,0.0,0,0.0
신계동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,182.0,0.0,0.0,0.0,0.0,0.0,0,0.0
신창동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,155.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용문동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,352.0,0.0,0.0,0.0,0.0,0.0,0,0.0
이촌동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2585.0,0.0,0.0,0.0,0.0,0.0,0,0.0
주성동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청암동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,143.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한남동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2480.0,0.0,0.0,0.0,0.0,0.0,0,0.0
효창동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,687.0,0.0,0.0,0.0,0.0,0.0,0,0.0
후암동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1394.0,0.0,0.0,0.0,0.0,0.0,0,0.0
동빙고동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,520.0,0.0,0.0,0.0,0.0,0.0,0,0.0
서빙고동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,456.0,0.0,0.0,0.0,0.0,0.0,0,0.0
이태원동,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2803.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1130.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동4가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용산동5가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로1가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,451.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,156.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,169.0,0.0,0.0,0.0,0.0,0.0,0,0.0
원효로4가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,253.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청파동1가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,485.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청파동2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,145.0,0.0,0.0,0.0,0.0,0.0,0,0.0
청파동3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,191.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한강로1가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,425.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한강로2가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,501.0,0.0,0.0,0.0,0.0,0.0,0,0.0
한강로3가,0,0,yongsan_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,677.0,0.0,0.0,0.0,0.0,0.0,0,0.0
도선동,0,291,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
마장동,0,1144,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
사근동,0,352,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
송정동,0,735,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
옥수동,0,1739,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
용답동,0,831,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
응봉동,0,983,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
행당동,0,2498,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
홍익동,0,224,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
금호동1가,0,1124,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
금호동2가,0,793,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
금호동3가,0,844,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
금호동4가,0,929,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
성수동1가,0,2285,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
성수동2가,0,1791,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
상왕십리동,0,256,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
하왕십리동,0,1852,sungdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
길동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,121.0,0.0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1922.0,0.0,836.0,1062.0,1.26,2021년,0.0
강일동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,796.0,0.0,406.0,387.0,1.17,2021년,0.0
고덕동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,51.0,0.0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1260.0,0.0,626.0,622.0,1.25,2021년,0.0
둔촌동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,48.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1487.0,0.0,611.0,865.0,1.2,2021년,0.0
명일동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,71.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1504.0,0.0,669.0,794.0,1.19,2021년,0.0
상일동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,912.0,0.0,440.0,466.0,1.2,2021년,0.0
성내동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,162.0,0.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2830.0,0.0,1408.0,1401.0,1.31,2021년,0.0
암사동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,149.0,0.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3012.0,0.0,1217.0,1717.0,1.26,2021년,0.0
천호동,0,0,gangdong_petStatus.csv,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,186.0,0.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3966.0,0.0,1923.0,1992.0,1.31,2021년,0.0
개포동,0,0,gangnam_petStatus.csv,0.0,0.0,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,305.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3189.0
논현동,0,0,gangnam_petStatus.csv,0.0,0.0,97.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,450.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3890.0
대치동,0,0,gangnam_petStatus.csv,0.0,0.0,91.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,518.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4209.0
도곡동,0,0,gangnam_petStatus.csv,0.0,0.0,69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,271.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2877.0
삼성동,0,0,gangnam_petStatus.csv,0.0,0.0,88.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,456.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2902.0
세곡동,0,0,gangnam_petStatus.csv,0.0,0.0,54.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,61.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,641.0
수서동,0,0,gangnam_petStatus.csv,0.0,0.0,54.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,75.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,992.0
신사동,0,0,gangnam_petStatus.csv,0.0,0.0,69.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,114.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,874.0
역삼동,0,0,gangnam_petStatus.csv,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,491.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5096.0
율현동,0,0,gangnam_petStatus.csv,0.0,0.0,30.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,159.0
일원동,0,0,gangnam_petStatus.csv,0.0,0.0,66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,382.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1755.0
자곡동,0,0,gangnam_petStatus.csv,0.0,0.0,55.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,80.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,898.0
청담동,0,0,gangnam_petStatus.csv,0.0,0.0,77.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,312.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2005.0
압구정동,0,0,gangnam_petStatus.csv,0.0,0.0,65.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2022-08-25,0.0,0.0,0.0,185.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1884.0
