"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3110000","311000003720190004","2019-03-28","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-* ","서울특별시 은평구 응암로**길 **-* (응암동)","03480","디어도그","2021-06-24 10:30:49","U","2022-05-27 00:00:00.0","","192863.858372328    ","453842.02636248     ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720190005","2019-04-05","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-**번지 ","서울특별시 은평구 백련산로 ***-* (응암동)","03463","스머프 애견미용실","2019-04-05 16:14:10","I","2022-05-27 00:00:00.0","","193308.296586844    ","455092.392266802    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190006","2019-04-18","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 녹번동 ***-*번지 ","서울특별시 은평구 서오릉로 ** (녹번동)","03459","댕댕이미용실","2019-04-18 13:16:45","I","2022-05-27 00:00:00.0","","193314.982945046    ","455685.411947507    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190007","2019-04-22","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-309-1485","0","","서울특별시 은평구 신사동 ***-*번지 ","서울특별시 은평구 은평터널로 *** (신사동)","03444","똥강아지","2019-04-22 09:04:22","I","2022-05-27 00:00:00.0","","191592.597391116    ","454308.619263477    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190008","2019-05-08","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-*번지 ","서울특별시 은평구 가좌로*나길 ** (응암동)","03483","애견천국","2019-05-08 11:30:06","I","2022-05-27 00:00:00.0","","192800.846246726    ","453458.70649577     ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190009","2019-05-30","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-6964-8276","0","","서울특별시 은평구 녹번동 ***번지 ","서울특별시 은평구 은평로 ***, *층 (녹번동)","03383","24시치유동물의료센터","2019-05-30 18:46:53","I","2022-05-27 00:00:00.0","","193868.154939764    ","455457.016651431    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190010","2019-06-09","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-***번지 ","서울특별시 은평구 통일로 ***, M타워 지*층 (불광동)","03344","메르시몽프레","2020-02-14 09:00:20","U","2022-05-27 00:00:00.0","","192907.128010724    ","457599.061362597    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720190011","2019-06-09","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-***번지 ","서울특별시 은평구 통일로 ***, M타워 지*층 (불광동)","03344","메르시몽프레","2020-02-14 08:45:44","U","2022-05-27 00:00:00.0","","192907.128010724    ","457599.061362597    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190012","2019-07-31","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-**번지 ","서울특별시 은평구 가좌로*길 **-*, 지하층 (응암동)","03482","아름다운 애견","2019-07-31 17:47:13","I","2022-05-27 00:00:00.0","","192679.807964469    ","453722.832519172    ","동물관련영업","판매(일반) ","","000","0"
"3110000","311000003720190013","2019-10-18","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***번지 ","서울특별시 은평구 통일로 *** (불광동)","03337","금지옥엽","2019-10-18 10:30:08","I","2022-05-27 00:00:00.0","","192874.344674623    ","458321.955024495    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190014","2019-10-24","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로 ***, *층 (응암동)","03467","애견미니호텔","2021-12-10 14:08:27","U","2022-05-27 00:00:00.0","","192691.207658184    ","454508.152255488    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190015","2019-10-24","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로 ***, *층 (응암동)","03467","애견미니호텔","2021-12-10 15:12:21","U","2022-05-27 00:00:00.0","","192691.207658184    ","454508.152255488    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720190016","2019-11-20","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-***번지 ","서울특별시 은평구 통일로 ***, M타워 지층 (불광동)","03344","메르시몽프레","2020-02-14 09:13:52","U","2022-05-27 00:00:00.0","","192907.128010724    ","457599.061362597    ","동물관련영업","전시 ","","000","0"
"3110000","311000003720190017","2019-11-22","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-353-5803","0","","서울특별시 은평구 응암동 ***-**번지 ","서울특별시 은평구 응암로**길 **, *층 (응암동)","03466","honapet(호나펫)","2019-11-22 09:53:05","I","2022-05-27 00:00:00.0","","193011.026498811    ","454575.919199341    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190018","2019-11-22","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-353-5803","0","","서울특별시 은평구 응암동 ***-**번지 ","서울특별시 은평구 응암로**길 **, *층 (응암동)","03466","honapet(호나펫)","2019-11-22 10:06:45","I","2022-05-27 00:00:00.0","","193011.026498811    ","454575.919199341    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720190019","2019-11-25","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 증산동 ***-**번지 ","서울특별시 은평구 증산서길 ***, 제*층 제*호 (증산동)","03496","스마트독까페","2019-11-25 10:56:37","I","2022-05-27 00:00:00.0","","191918.833139325    ","453724.168763358    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720190021","2019-11-26","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 **-*번지 ","서울특별시 은평구 통일로 ***, *층 (응암동)","03473","개털깎개","2019-11-26 08:55:23","I","2022-05-27 00:00:00.0","","194319.569950958    ","455231.891004333    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190022","2019-11-26","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 증산동 ***-**번지 ","서울특별시 은평구 증산서길 ***, 제*층 제*호 (증산동)","03496","스마트독까페","2020-04-09 09:17:09","U","2022-05-27 00:00:00.0","","191918.833139325    ","453724.168763358    ","동물관련영업","판매(일반) ","","000","0"
"3110000","311000003720190023","2019-11-28","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-*번지 ","서울특별시 은평구 불광로 **, *층 (불광동)","03355","고인걸애견미용?","2019-11-28 10:35:25","I","2022-05-27 00:00:00.0","","193948.481525933    ","456910.894080245    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190024","2019-11-28","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 갈현동 ***-**번지 ","서울특별시 은평구 갈현로 ***, *층 (갈현동)","03324","뽀송펫","2019-11-28 13:29:00","I","2022-05-27 00:00:00.0","","192319.267112972    ","457099.430398749    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720190025","2019-11-28","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 대조동 ***-** 북한산 포레스트 ","서울특별시 은평구 서오릉로 **(대조동, 북한산 포레스트)","03395","새은평동물의료센터","2022-03-14 16:04:44","U","2022-05-27 00:00:00.0","","193059.53692408     ","456143.236850271    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200001","2020-01-03","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-385-8884","0","","서울특별시 은평구 갈현동 ***-**번지 ","서울특별시 은평구 갈현로 ***, *층 (갈현동)","03332","조이펫?","2020-01-03 17:40:20","I","2022-05-27 00:00:00.0","","192441.146366445    ","457290.445569543    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200002","2020-01-30","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 **-**번지 ","서울특별시 은평구 은평로**길 *-**, *층 (응암동)","03462","The 이뿌개","2020-01-30 09:20:33","I","2022-05-27 00:00:00.0","","193278.564871738    ","455325.431216289    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720200003","2020-01-30","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 **-**번지 ","서울특별시 은평구 은평로**길 *-**, *층 (응암동)","03462","The 이뿌개","2020-01-30 09:26:53","I","2022-05-27 00:00:00.0","","193278.564871738    ","455325.431216289    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200004","2020-03-05","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 진관동 ** 은평뉴타운 제각말 ","서울특별시 은평구 연서로 ***, ***동 ***호 (진관동, 은평뉴타운 제각말)","03305","몽슈슈 강아지","2021-12-15 13:23:28","U","2022-05-27 00:00:00.0","","192579.673233986    ","459159.521813851    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720200005","2020-03-05","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 진관동 **번지 은평뉴타운 제각말 ","서울특별시 은평구 연서로 ***, ***동 ***호 (진관동, 은평뉴타운 제각말)","03305","몽슈슈 강아지","2020-03-05 16:15:12","I","2022-05-27 00:00:00.0","","192579.673233986    ","459159.521813851    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200006","2020-03-12","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-** 동진홈타운 ","서울특별시 은평구 통일로**길 **-*, ***호 (불광동, 동진홈타운)","03337","멍멍택시","2021-01-22 14:41:31","U","2022-05-27 00:00:00.0","","193052.26610831     ","458363.641289753    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720200007","2020-04-24","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 녹번동 ***-** 현대 아파트 ","서울특별시 은평구 녹번로 **, ***동 ****호 (녹번동, 현대 아파트)","03381","멍멍택시","2021-07-28 13:39:21","U","2022-05-27 00:00:00.0","","193677.448995058    ","455842.688366355    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720200008","2020-06-10","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-384-7585","0","","서울특별시 은평구 불광동 ***번지 ","서울특별시 은평구 통일로 ***, *층 (불광동)","03337","강아지 나라 애완용품 할인점","2020-06-10 13:14:54","I","2022-05-27 00:00:00.0","","192864.966855814    ","458342.089220475    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200009","2020-06-23","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","029182131","0","","서울특별시 은평구 진관동 **-*번지 ","서울특별시 은평구 통일로 ****, 서울**자**** (진관동)","03300","마카롱티1 서울33자8323","2020-06-23 09:43:04","I","2022-05-27 00:00:00.0","","","","동물관련영업","운송 ","","L00","0"
"3110000","311000003720200010","2020-06-23","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","029182131","0","","서울특별시 은평구 진관동 **-*번지 ","서울특별시 은평구 통일로 ****, 서울**바**** (진관동)","03300","마카롱티1 서울37바2441","2020-06-23 09:51:37","I","2022-05-27 00:00:00.0","","","","동물관련영업","운송 ","","L00","0"
"3110000","311000003720200011","2020-06-23","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","029182131","0","","서울특별시 은평구 진관동 **-*번지 ","서울특별시 은평구 통일로 ****, 서울**바**** (진관동)","03300","마카롱티1 서울37바2445","2020-06-23 09:56:49","I","2022-05-27 00:00:00.0","","","","동물관련영업","운송 ","","L00","0"
"3110000","311000003720200012","2020-06-23","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","029182131","0","","서울특별시 은평구 진관동 **-*번지 ","서울특별시 은평구 통일로 ****, 서울**자**** (진관동)","03300","마카롱티1 서울33자8309","2020-06-23 10:07:42","I","2022-05-27 00:00:00.0","","","","동물관련영업","운송 ","","L00","0"
"3110000","311000003720200013","2020-06-26","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","0260144777","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**길 **-*, *층 (응암동)","03466","낭만고양이","2021-11-03 14:26:14","U","2022-05-27 00:00:00.0","","192819.69760967     ","454611.174732564    ","동물관련영업","판매(일반) ","","000","0"
"3110000","311000003720200014","2020-06-29","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","0260144777","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**길 **-*, *층 (응암동)","03466","낭만고양이","2021-11-03 18:09:59","U","2022-05-27 00:00:00.0","","192819.69760967     ","454611.174732564    ","동물관련영업","전시 ","","000","0"
"3110000","311000003720200015","2020-06-29","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","0260144777","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**길 **-*, *층 (응암동)","03466","낭만고양이","2021-11-03 18:09:08","U","2022-05-27 00:00:00.0","","192819.69760967     ","454611.174732564    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720200016","2020-07-03","","03","폐업","0002","폐업","2024-12-08","","","","","0","","서울특별시 은평구 갈현동 ***-** ","서울특별시 은평구 갈현로**가길 **-** (갈현동)","03317","우리집고양이","2024-12-12 11:08:59","U","2024-12-14 02:40:00.0","","192286.960437257    ","458131.439331831    ","동물생산업","동물생산업","","000","0"
"3110000","311000003720200017","2020-08-03","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","023888800","0","","서울특별시 은평구 신사동 *-** ","서울특별시 은평구 갈현로 **, *층 (신사동)","03423","애견발자국","2020-08-03 10:19:49","I","2022-05-27 00:00:00.0","","192015.980679868    ","455278.57072966     ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200018","2020-09-15","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","023841110","0","","서울특별시 은평구 녹번동 **-* ","서울특별시 은평구 통일로 *** (녹번동)","03382","어울동물의료센터","2020-09-15 09:20:52","I","2022-05-27 00:00:00.0","","194068.721660716    ","455951.192726429    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720200019","2020-09-15","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","023841110","0","","서울특별시 은평구 녹번동 **-* ","서울특별시 은평구 통일로 *** (녹번동)","03382","어울동물의료센터","2020-09-15 09:34:45","I","2022-05-27 00:00:00.0","","194068.721660716    ","455951.192726429    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200020","2020-11-16","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-6956-7599","0","","서울특별시 은평구 불광동 ***-** ","서울특별시 은평구 불광로 **, *층 (불광동)","03358","동물병원 움","2020-11-16 10:14:06","I","2022-05-27 00:00:00.0","","193901.054217708    ","456670.845810295    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720200021","2020-12-10","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 은평구 녹번동 ***-** ","서울특별시 은평구 녹번로 **, *층 (녹번동)","03381","LOVELY CAT","2023-06-02 14:52:01","U","2023-06-04 02:40:00.0","","193700.120764594    ","455898.374124897    ","동물생산업","동물생산업","","000","0"
"3110000","311000003720210001","2021-01-05","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-351-4441","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**가길 **, *층 (응암동)","03456","에이펫","2021-01-05 15:17:43","I","2022-05-27 00:00:00.0","","192616.056571496    ","454732.412593791    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210002","2021-01-06","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**길 **-**, *층 (응암동)","03467","그냥","2023-06-02 14:57:39","U","2023-06-04 02:40:00.0","","192836.856800669    ","454545.38895101     ","동물생산업","동물생산업","","000","0"
"3110000","311000003720210003","2021-04-09","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**길 **, *층 (응암동)","03469","별이&체리","2021-04-09 14:13:44","I","2022-05-27 00:00:00.0","","192814.497870745    ","454189.379216465    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210004","2021-04-09","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 응암로**길 **, *층 (응암동)","03469","별이&체리","2021-04-09 14:19:42","I","2022-05-27 00:00:00.0","","192814.497870745    ","454189.379216465    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720210005","2021-04-22","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-6014-1121","0","","서울특별시 은평구 역촌동 **-** ","서울특별시 은평구 갈현로 **, *층 (역촌동)","03419","오!뚜기","2021-04-22 15:52:15","I","2022-05-27 00:00:00.0","","192036.48286475     ","455756.06329012     ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210006","2021-04-23","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 갈현동 *-** ","서울특별시 은평구 갈현로**길 **-*, ***루**** ***호 (갈현동)","03314","반려하다","2021-04-23 10:16:49","I","2022-05-27 00:00:00.0","","192748.956689864    ","458397.325167407    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720210007","2021-05-12","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 구산동 **-** 구산동주택 ","서울특별시 은평구 연서로*길 **, 구산동주택 *층 (구산동)","03414","투숑펫살롱","2021-05-12 11:15:52","I","2022-05-27 00:00:00.0","","192153.101190079    ","456147.354789321    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210008","2021-05-13","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 역촌동 **-* 더클래스 ","서울특별시 은평구 연서로*길 *, ***호 (역촌동, 더클래스)","03406","라움","2021-05-13 15:56:59","I","2022-05-27 00:00:00.0","","192550.595264087    ","455758.744310113    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210009","2021-05-17","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 수색동 ***-** ","서울특별시 은평구 수색로 ***, *층 (수색동)","03487","몽냥몽냥 강아지분양 은평점","2021-05-17 13:05:02","I","2022-05-27 00:00:00.0","","190028.982761489    ","453844.108723968    ","동물관련영업","판매(일반) ","","000","0"
"3110000","311000003720210010","2021-05-20","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 구산동 **-** ","서울특별시 은평구 갈현로**길 **-*, *층 (구산동)","03413","더이쁘개","2021-05-20 13:53:11","I","2022-05-27 00:00:00.0","","192245.664999104    ","456190.350663037    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210011","2021-06-04","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","023579623","0","","서울특별시 은평구 응암동 **-** 신일빌딩 ","서울특별시 은평구 은평로**길 **, 신일빌딩 *층 (응암동)","03471","블랑드펫","2021-06-04 15:41:04","I","2022-05-27 00:00:00.0","","193715.252004549    ","455244.771170185    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210012","2021-07-07","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 응암동 ***-** ","서울특별시 은평구 백련산로 ***-*(응암동)","03463","스머프동물병원","2021-07-14 10:58:13","U","2022-05-27 00:00:00.0","","193308.296586844    ","455092.392266802    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720210013","2021-08-20","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","02-388-3108","0","","서울특별시 은평구 신사동 **-*** ","서울특별시 은평구 은평로 *(신사동)","03437","몽실몽실펫살롱","2021-08-26 13:51:36","U","2022-05-27 00:00:00.0","","191910.188821954    ","454942.95018707     ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720220001","2022-01-10","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 갈현동 ***-* 라이프시티아파트 ","서울특별시 은평구 갈현로**길 **, ****호 (갈현동, 라이프시티아파트)","03322","은평 알라딘펫택시","2022-01-10 10:49:53","I","2022-05-27 00:00:00.0","","192023.008136463    ","457854.148431867    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720220002","2022-02-16","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 증산동 ***-** ","서울특별시 은평구 증산서길 **(증산동)","03500","꽃길만 걷장","2022-02-16 15:46:34","I","2022-05-27 00:00:00.0","","191582.323190274    ","453325.37044026     ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720220003","2022-02-28","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 역촌동 **-* 명남뉴아파트 ","서울특별시 은평구 진흥로*길 **, ***호 (역촌동, 명남뉴아파트)","03406","알라딘펫택시","2022-02-28 16:54:32","U","2022-05-27 00:00:00.0","","192709.734507804    ","455750.255701576    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720220004","2022-03-21","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 녹번동 ***-** ","서울특별시 은평구 서오릉로*길 **, 대신아파트 ***호 (녹번동)","03380","pet53수0985","2022-03-21 08:55:52","I","2022-05-27 00:00:00.0","","193416.961615375    ","455928.212979926    ","동물관련영업","운송 ","","000","0"
"3110000","311000003720220005","2022-04-12","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-* 유니파크 ***호","서울특별시 은평구 불광로 ***, 유니파크 *층 ***호 (불광동)","03354","피어나개","2022-04-12 15:59:03","I","2022-05-27 00:00:00.0","","193973.673621564    ","457400.585742127    ","동물관련영업","위탁관리 ","","000","0"
"3110000","311000003720220006","2022-04-12","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 불광동 ***-* 유니파크 ***호","서울특별시 은평구 불광로 ***, 유니파크 *층 ***호 (불광동)","03354","피어나개","2022-04-12 15:59:36","I","2022-05-27 00:00:00.0","","193973.673621564    ","457400.585742127    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720220007","2022-04-19","","04","취소/말소/만료/정지/중지","0004","말소","2022-05-26","","","","","0","","서울특별시 은평구 대조동 ***-** ","서울특별시 은평구 통일로**길 **(대조동)","03386","빵댕이넷","2022-04-21 15:19:59","U","2022-05-27 00:00:00.0","","192985.345285159    ","456927.507920024    ","동물관련영업","미용(일반) ","","000","0"
"3110000","311000003720220008","2022-04-27","","04","취소/말소/만료/정지/중지","0004","말소","2022-04-28","","","","","0","","서울특별시 은평구 갈현동 ***-** 금강블루 ***동 ***호","서울특별시 은평구 갈현로**길 **, ***동 ***호 (갈현동, 금강블루)","03323","pet115서1942","2022-04-27 17:04:28","I","2022-05-27 00:00:00.0","","192187.616160371    ","457317.7818565      ","동물관련영업","운송 ","","000","0"
"3110000","311000003720240001","2024-03-04","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 은평구 녹번동 *-* ","서울특별시 은평구 통일로**길 **-* (녹번동)","03370","Marilovelle","2024-03-05 16:08:19","I","2024-03-07 00:16:07.0","","194109.446430035    ","456064.931550049    ","동물생산업","동물생산업","","000","0"
"3110000","311000003720240002","2024-06-28","","03","폐업","0002","폐업","2024-10-15","","","","","0","","서울특별시 은평구 역촌동 **-** ","서울특별시 은평구 진흥로*길 *-*, *층 (역촌동)","03405","조아라펫","2024-10-16 10:25:35","U","2024-10-18 02:40:00.0","","192911.322022432    ","455624.659828118    ","동물생산업","동물생산업","","000","0"
"3110000","311000003720240003","2024-10-28","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 은평구 응암동 ***-** *층 ","서울특별시 은평구 응암로**길 **-*, *층 (응암동)","03463","씨티퍼피","2024-10-28 09:56:35","I","2024-10-30 00:12:25.0","","193212.372537141    ","455025.896272192    ","동물생산업","동물생산업","","000","0"
"3110000","311000004520100001","2010-06-03","","04","취소/말소/만료/정지/중지","0004","말소","2022-07-01","","","","","0","","서울특별시 은평구 갈현동 ***-* ","서울특별시 은평구 갈현로 *** (갈현동)","","강아지야 놀자","2022-04-28 18:11:01","I","2022-07-02 17:34:43.0","","192461.989032033    ","457392.447225178    ","동물관련영업","동물판매업(일반)","","000","0"
"3110000","311000005020220008","2022-04-27","","04","취소/말소/만료/정지/중지","0004","말소","2022-07-01","","","","","0","","서울특별시 은평구 갈현동 ***-** 금강블루 ***동 ***호","서울특별시 은평구 갈현로**길 **, ***동 ***호 (갈현동, 금강블루)","03323","pet115서1942","2022-04-29 11:13:51","I","2022-07-02 17:34:43.0","","192187.616160371    ","457317.7818565      ","동물관련영업","동물운송업","","000",""